Puertas,Kilómetros,Antigüedad,Cilindrada,Transmisión_Manual,vendedor_particular,squared_error,Marca,Modelo,combustible
5.0,780000.0,11.0,2.0,0.0,1.0,20961428.21933365,Volkswagen,Tiguan,Nafta
5.0,660000.0,3.0,1.2,0.0,0.0,20957791.776073422,Chevrolet,Tracker,Nafta
5.0,390000.0,3.0,1.8,0.0,0.0,20947440.445416827,Toyota,Corolla Cross,Otros
5.0,766000.0,4.0,1.6,0.0,1.0,20946979.37994501,Nissan,Kicks,Nafta
5.0,40000.0,1.0,1.3,0.0,0.0,20940354.991367884,Jeep,Compass,Nafta
5.0,1100000.0,6.0,2.0,0.0,0.0,20940312.253433228,Marca_Otros,Stelvio,Nafta
5.0,1174000.0,8.0,1.6,1.0,0.0,20929875.1491863,Peugeot,2008,Nafta
5.0,1600000.0,12.0,2.0,1.0,0.0,20928654.295340404,Audi,Q5,Nafta
5.0,750000.0,13.0,2.4,0.0,1.0,20928212.471866608,Dodge,Journey,Nafta
5.0,1950000.0,8.0,1.6,1.0,1.0,20925381.474193815,Renault,Duster,Nafta
5.0,1110000.0,7.0,2.0,0.0,0.0,20919260.527404785,Marca_Otros,Evoque,Nafta
5.0,1900000.0,15.0,3.5,0.0,1.0,20912203.95721817,Nissan,Murano,Nafta
5.0,1350000.0,9.0,1.6,1.0,0.0,20910259.137062535,Peugeot,2008,Nafta
4.0,0.0,0.0,2.0,0.0,0.0,20909029.205238447,Toyota,Corolla Cross,Nafta
5.0,620000.0,4.0,2.8,0.0,0.0,20884087.5306171,Toyota,SW4,Diésel
5.0,1540150.0,19.0,3.0,0.0,0.0,20879937.560440063,Jeep,Grand Cherokee,Diésel
5.0,2270000.0,20.0,2.8,1.0,1.0,20875805.619164467,Nissan,X-Terra,Diésel
5.0,2270000.0,20.0,2.8,1.0,1.0,20875805.619164467,Nissan,X-Terra,Diésel
5.0,1040000.0,11.0,1.8,1.0,1.0,20873672.655548193,Chevrolet,Tracker,Nafta
5.0,380000.0,5.0,2.0,0.0,1.0,20868319.190677643,Ford,Ecosport,Nafta
5.0,420000.0,2.0,1.2,1.0,1.0,20844718.068975825,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,20842791.55883789,Honda,HR-V,Nafta
5.0,1144000.0,19.0,1.6,1.0,0.0,20841784.84257555,Ford,Ecosport,Nafta
5.0,0.0,0.0,2.8,0.0,0.0,20825980.10463313,Chevrolet,Trailblazer,Diésel
5.0,0.0,0.0,2.8,0.0,0.0,20825210.061455406,Chevrolet,Trailblazer,Diésel
5.0,1540000.0,10.0,1.8,1.0,1.0,20785736.524819374,Honda,HR-V,Nafta
3.0,900000.0,11.0,3.6,1.0,0.0,20785228.967666626,Jeep,Wrangler,Nafta
5.0,1380000.0,7.0,1.6,1.0,0.0,20782742.140464585,Renault,Duster,Nafta
5.0,1196000.0,9.0,1.8,1.0,0.0,20757536.43161869,Jeep,Renegade,Nafta
5.0,0.0,1.0,2.0,0.0,0.0,20757122.967439022,Toyota,Corolla Cross,Nafta
5.0,2500000.0,17.0,3.0,0.0,0.0,20757061.334153928,Toyota,Hilux SW4,Diésel
5.0,480000.0,8.0,2.0,0.0,1.0,20748274.10231018,Mercedes-Benz,Clase GLC,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,20742417.691054124,Chevrolet,Tracker,Nafta
5.0,965000.0,8.0,1.6,1.0,0.0,20742335.768172838,Peugeot,2008,Nafta
5.0,1340000.0,6.0,1.6,1.0,1.0,20742018.576646477,Peugeot,2008,Nafta
5.0,1510000.0,9.0,1.8,0.0,0.0,20734184.37928772,Honda,HR-V,Nafta
5.0,180000.0,1.0,1.0,0.0,0.0,20730597.201153584,Citroën,C3 Aircross,Nafta
5.0,510000.0,4.0,2.0,0.0,1.0,20722523.808058303,Toyota,Corolla Cross,Nafta
5.0,560000.0,5.0,1.2,0.0,0.0,20720290.703138646,Chevrolet,Tracker,Nafta
5.0,490000.0,5.0,3.0,0.0,0.0,20713165.435791016,BMW,X4,Nafta
5.0,1550000.0,15.0,2.5,1.0,1.0,20710152.171822548,Ford,Kuga,Nafta
5.0,1000000.0,6.0,1.6,0.0,0.0,20706979.148498535,Mercedes-Benz,Clase GLA,Nafta
5.0,5000.0,2.0,1.4,0.0,1.0,20704384.02723694,Volkswagen,Taos,Nafta
5.0,5000.0,2.0,1.4,0.0,1.0,20704384.02723694,Volkswagen,Taos,Nafta
5.0,920000.0,5.0,1.6,1.0,0.0,20703133.785963915,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,20692759.534577955,Peugeot,2008,Nafta
5.0,10000.0,0.0,1.3,1.0,1.0,20689318.51461507,Fiat,Pulse,Nafta
5.0,199000.0,2.0,1.4,0.0,1.0,20683007.12970352,Volkswagen,Taos,Nafta
5.0,980000.0,14.0,1.6,1.0,0.0,20682562.13607255,Ford,Ecosport,Nafta
5.0,770000.0,5.0,2.8,0.0,0.0,20680710.74387156,Chevrolet,Trailblazer,Nafta
5.0,11110.0,1.0,1.0,0.0,1.0,20672493.156865686,Volkswagen,T-Cross,Nafta
5.0,669000.0,4.0,1.6,1.0,0.0,20667840.716215827,Nissan,Kicks,Nafta
5.0,669000.0,4.0,1.6,1.0,0.0,20667840.716215827,Nissan,Kicks,Nafta
5.0,2800000.0,25.0,2.0,0.0,1.0,20667727.552900553,Chevrolet,Grand Vitara,Nafta
5.0,870000.0,6.0,1.6,1.0,0.0,20652296.11976463,Peugeot,2008,Nafta
5.0,690000.0,2.0,1.0,0.0,1.0,20651967.618243963,Volkswagen,Nivus,Nafta
5.0,1900000.0,13.0,2.4,0.0,1.0,20646462.77627945,Toyota,RAV4,Nafta
5.0,700000.0,4.0,1.6,0.0,0.0,20622176.674648914,Nissan,Kicks,Nafta
5.0,700000.0,4.0,1.6,0.0,0.0,20622176.674648914,Nissan,Kicks,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,20621426.014541626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,20621426.014541626,Marca_Otros,X55,Nafta
5.0,713000.0,8.0,1.6,0.0,1.0,20609737.932682037,Peugeot,2008,Nafta
5.0,420000.0,1.0,1.0,0.0,0.0,20604491.645279508,Volkswagen,Nivus,Nafta
5.0,425000.0,8.0,1.6,1.0,1.0,20588817.627048492,Peugeot,2008,Nafta
5.0,610000.0,6.0,1.8,0.0,0.0,20587470.581668854,Honda,HR-V,Nafta
5.0,500000.0,6.0,1.5,0.0,0.0,20579841.319515653,Chevrolet,Equinox,Nafta
5.0,1440000.0,8.0,2.0,1.0,0.0,20574372.263669353,Renault,Duster,Nafta
5.0,1000000.0,5.0,1.4,0.0,0.0,20566751.01283168,Volkswagen,Tiguan Allspace,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,20555087.919995897,Fiat,Pulse,Nafta
5.0,1040000.0,8.0,3.0,0.0,0.0,20543237.559829712,BMW,X6,Nafta
5.0,1040000.0,8.0,3.0,0.0,0.0,20543237.559829712,BMW,X6,Nafta
5.0,0.0,1.0,1.3,1.0,0.0,20539329.243599366,Fiat,Pulse,Nafta
5.0,695000.0,4.0,1.2,0.0,1.0,20537353.901549105,Chevrolet,Tracker,Nafta
5.0,1840000.0,8.0,1.6,1.0,1.0,20534886.102962732,Chery,Tiggo 3,Nafta
5.0,700000.0,7.0,1.6,0.0,0.0,20520720.021661714,Peugeot,2008,Nafta
5.0,0.0,1.0,1.6,1.0,0.0,20519942.732469615,Citroën,C3 Aircross,Nafta
5.0,810000.0,9.0,1.8,0.0,0.0,20519289.758152008,Chevrolet,Tracker,Nafta
5.0,2940000.0,26.0,3.1,1.0,1.0,20508108.283115387,Marca_Otros,Trooper,Diésel
5.0,0.0,0.0,1.0,0.0,0.0,20504364.786128018,Peugeot,2008,Nafta
5.0,680000.0,4.0,1.8,1.0,0.0,20501645.98246916,Jeep,Renegade,Nafta
5.0,1200000.0,12.0,3.6,0.0,0.0,20498786.819839478,Jeep,Grand Cherokee,Nafta
5.0,2350000.0,20.0,2.4,1.0,1.0,20484242.849946022,Jeep,Cherokee,Nafta
5.0,1370000.0,13.0,2.4,0.0,1.0,20483588.71364689,Dodge,Journey,Nafta
4.0,980000.0,4.0,1.6,0.0,0.0,20474404.748164784,Citroën,C4 Cactus,Nafta
5.0,877690.0,6.0,1.5,0.0,0.0,20458801.98319226,Chevrolet,Equinox,Nafta
5.0,1300000.0,9.0,2.0,1.0,1.0,20458143.08092894,Kia,Sportage,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,20456747.64487451,Volkswagen,T-Cross,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,20456309.592635743,Chevrolet,Tracker,Nafta
5.0,500000.0,4.0,2.0,0.0,1.0,20449102.246860504,Toyota,Corolla Cross,Nafta
5.0,320000.0,3.0,2.8,0.0,0.0,20448342.68774414,Chevrolet,Trailblazer,Diésel
5.0,570000.0,4.0,1.2,1.0,1.0,20438242.028174907,Chevrolet,Tracker,Nafta
5.0,870000.0,11.0,2.0,1.0,0.0,20424821.432796404,Renault,Duster,Nafta
5.0,1350000.0,12.0,3.0,0.0,1.0,20424485.5843544,Mercedes-Benz,Clase GLK,Nafta
5.0,1015000.0,11.0,2.0,0.0,0.0,20379756.775682535,Ford,Ecosport,Nafta
5.0,1350000.0,6.0,1.6,1.0,0.0,20371761.588944435,Renault,Duster,Nafta
5.0,10000.0,1.0,1.3,0.0,0.0,20370467.900747243,Jeep,Compass,Nafta
5.0,10000.0,1.0,1.3,0.0,0.0,20370467.900747243,Jeep,Compass,Nafta
5.0,1020000.0,6.0,1.5,1.0,0.0,20347245.2184363,Ford,Ecosport,Nafta
5.0,400000.0,4.0,1.2,1.0,0.0,20342102.399315786,Chevrolet,Tracker,Nafta
5.0,1150000.0,5.0,1.6,0.0,1.0,20337721.749210358,Volkswagen,T-Cross,Nafta
5.0,680000.0,4.0,2.0,0.0,0.0,20330657.69023154,Toyota,Corolla Cross,Nafta
5.0,1500000.0,8.0,1.6,1.0,0.0,20329638.02938495,Peugeot,2008,Nafta
5.0,1050000.0,7.0,2.8,0.0,1.0,20312115.920871735,Chevrolet,Trailblazer,Diésel
5.0,1126290.0,5.0,1.6,0.0,0.0,20311225.592736512,Nissan,Kicks,Nafta
5.0,1126290.0,5.0,1.6,0.0,0.0,20311225.592736512,Nissan,Kicks,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,20310747.395915523,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,20310747.395915523,Peugeot,2008,Nafta
5.0,2600000.0,26.0,4.2,1.0,1.0,20300058.241714478,Chevrolet,Grand Blazer,Diésel
5.0,0.0,0.0,1.0,0.0,0.0,20291795.153137278,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,20291478.271527544,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,20290718.174307622,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,20290718.174307622,Chevrolet,Tracker,Nafta
5.0,1470000.0,16.0,1.6,1.0,0.0,20255974.85776689,Ford,Ecosport,Nafta
5.0,1125000.0,13.0,2.0,1.0,1.0,20251542.613586206,Renault,Duster,Nafta
5.0,470000.0,5.0,2.0,0.0,1.0,20248561.614779476,Ford,Ecosport,Nafta
5.0,1050000.0,8.0,2.0,1.0,0.0,20233181.228061676,Hyundai,Tucson,Nafta
5.0,1050000.0,8.0,2.0,1.0,0.0,20233181.228061676,Hyundai,Tucson,Nafta
5.0,1050000.0,8.0,2.0,1.0,0.0,20233181.228061676,Hyundai,Tucson,Nafta
5.0,1220000.0,12.0,2.4,0.0,1.0,20213926.468777943,Honda,CR-V,Nafta
5.0,800000.0,4.0,2.0,0.0,0.0,20210497.667461786,Peugeot,3008,Diésel
5.0,620000.0,8.0,2.8,0.0,1.0,20210328.04322815,Toyota,SW4,Diésel
5.0,430000.0,7.0,1.6,1.0,1.0,20207216.88142919,Peugeot,2008,Nafta
5.0,2140000.0,15.0,3.5,0.0,1.0,20150331.925693512,Nissan,Murano,Nafta
5.0,740000.0,7.0,2.4,0.0,1.0,20145962.566968143,Jeep,Renegade,Diésel
5.0,1400000.0,14.0,2.4,0.0,0.0,20142848.24365362,Toyota,RAV4,Nafta
5.0,890000.0,3.0,2.0,0.0,0.0,20133497.795418277,Ford,Ecosport,Nafta
5.0,1210000.0,8.0,1.5,1.0,0.0,20123064.04925451,Ford,Ecosport,Nafta
5.0,1820000.0,15.0,2.0,1.0,1.0,20105240.10658264,Audi,Q5,Nafta
5.0,330000.0,4.0,1.6,0.0,0.0,20105167.903179627,Peugeot,2008,Nafta
5.0,1700000.0,14.0,3.0,0.0,0.0,20097131.39484024,Mercedes-Benz,Clase GLK,Nafta
5.0,849000.0,9.0,1.8,0.0,0.0,20085147.520996626,Chevrolet,Tracker,Nafta
5.0,1410000.0,7.0,1.6,1.0,0.0,20084639.419501763,Renault,Duster,Nafta
5.0,570000.0,5.0,2.5,0.0,1.0,20079489.09005867,Toyota,RAV4,Nafta
5.0,1000000.0,14.0,1.6,1.0,1.0,20071567.60550589,Ford,Ecosport,Nafta
5.0,880000.0,8.0,1.4,0.0,1.0,20064502.933231354,Audi,Q2,Nafta
5.0,0.0,0.0,2.8,0.0,0.0,20062292.243898995,Chevrolet,Trailblazer,Diésel
5.0,1440000.0,16.0,2.5,1.0,1.0,20026685.77760729,Renault,Koleos,Nafta
5.0,0.0,2.0,2.8,0.0,0.0,20010960.359810118,Toyota,SW4,Diésel
5.0,1650000.0,17.0,2.0,1.0,0.0,20007970.33362902,Kia,Sportage,Nafta
5.0,1250000.0,7.0,2.0,0.0,1.0,19983977.083433863,Hyundai,Tucson,Nafta
5.0,1250000.0,7.0,2.0,0.0,1.0,19983977.083433863,Hyundai,Tucson,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19978200.50437875,Chevrolet,Tracker,Nafta
5.0,247140.0,1.0,1.0,0.0,0.0,19975700.81885988,Citroën,C3 Aircross,Nafta
5.0,480000.0,4.0,1.4,0.0,0.0,19973895.3803375,Volkswagen,Taos,Nafta
5.0,0.0,1.0,1.4,0.0,0.0,19970306.391790714,Volkswagen,Taos,Nafta
5.0,1000000.0,3.0,1.6,1.0,0.0,19966093.446427803,Citroën,C4 Cactus,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,19961679.822185732,Volkswagen,Nivus,Nafta
5.0,520000.0,7.0,1.6,0.0,0.0,19961304.26117927,Citroën,C4 Cactus,Nafta
5.0,2100000.0,12.0,2.4,0.0,1.0,19954691.00258732,Honda,CR-V,Nafta
5.0,1270000.0,12.0,3.6,0.0,0.0,19953897.05905533,Jeep,Grand Cherokee,Nafta
5.0,1410000.0,7.0,2.0,0.0,0.0,19951991.11054333,Chery,Tiggo 5,Nafta
4.0,880000.0,5.0,1.6,0.0,0.0,19950695.532407477,Citroën,C4 Cactus,Nafta
5.0,300000.0,4.0,2.4,0.0,0.0,19942399.735855103,Jeep,Compass,Nafta
5.0,860000.0,5.0,1.8,0.0,0.0,19916555.947509766,Honda,HR-V,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19912452.68394891,Chevrolet,Tracker,Nafta
5.0,830000.0,9.0,1.8,0.0,1.0,19910786.10855484,Chevrolet,Tracker,Nafta
5.0,2000000.0,12.0,3.0,0.0,0.0,19896652.66456604,BMW,X3,Nafta
5.0,1800000.0,13.0,2.4,0.0,1.0,19895485.26782608,Honda,CR-V,Nafta
5.0,1290000.0,8.0,1.6,1.0,0.0,19890371.7767725,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,19890224.53818742,Jeep,Renegade,Nafta
5.0,1280000.0,8.0,1.2,0.0,1.0,19878039.382256508,Citroën,C4 Cactus,Nafta
5.0,60000.0,1.0,1.2,0.0,1.0,19876665.46712652,Chevrolet,Tracker,Nafta
5.0,2200000.0,13.0,3.0,1.0,0.0,19876498.101840973,Toyota,Hilux SW4,Diésel
5.0,1141460.0,8.0,1.6,1.0,0.0,19875743.16733392,Peugeot,2008,Nafta
5.0,585000.0,8.0,1.2,0.0,1.0,19872753.99720764,Citroën,C4 Cactus,Nafta
5.0,3000000.0,20.0,3.0,1.0,0.0,19871744.45112745,Toyota,Land Cruiser,Diésel
5.0,1700000.0,7.0,1.6,1.0,0.0,19859834.77047573,Peugeot,2008,Nafta
5.0,840000.0,4.0,1.8,1.0,1.0,19857528.7038126,Jeep,Renegade,Nafta
5.0,2500000.0,13.0,2.4,0.0,0.0,19854882.935837746,Honda,CR-V,Nafta
5.0,762260.0,2.0,2.8,0.0,0.0,19849750.82454041,Toyota,SW4,Diésel
5.0,960000.0,7.0,2.4,0.0,1.0,19846478.7484668,Jeep,Compass,Nafta
5.0,839530.0,12.0,2.0,1.0,1.0,19830513.611301422,Renault,Duster,Nafta
5.0,1500000.0,9.0,1.8,0.0,0.0,19826939.078637123,Honda,HR-V,Nafta
5.0,1245000.0,8.0,1.6,0.0,0.0,19818223.851274196,Nissan,Kicks,Nafta
5.0,650000.0,5.0,1.2,0.0,0.0,19812751.2563442,Chevrolet,Tracker,Nafta
5.0,1040000.0,7.0,2.0,1.0,0.0,19809091.556535706,Renault,Captur,Nafta
5.0,1630000.0,16.0,2.0,1.0,1.0,19804117.05489545,Volkswagen,Tiguan,Nafta
5.0,1630000.0,16.0,2.0,1.0,1.0,19804117.05489545,Volkswagen,Tiguan,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,19802305.97751297,Ford,Bronco Sport,Nafta
4.0,286000.0,4.0,1.6,0.0,1.0,19798650.5246113,Citroën,C4 Cactus,Nafta
5.0,1140000.0,4.0,1.6,0.0,1.0,19789517.167697906,Nissan,Kicks,Nafta
5.0,1140000.0,4.0,1.6,0.0,1.0,19789517.167697906,Nissan,Kicks,Nafta
5.0,1665000.0,22.0,3.1,0.0,1.0,19783887.383426666,Jeep,Grand Cherokee,Diésel
5.0,600000.0,5.0,2.4,0.0,0.0,19764311.00770569,Jeep,Renegade,Nafta
5.0,14000.0,1.0,1.8,0.0,1.0,19738721.748291016,Jeep,Renegade,Nafta
5.0,1490000.0,9.0,2.0,1.0,0.0,19726863.858652502,Ford,Ecosport,Nafta
5.0,500640.0,8.0,1.6,1.0,0.0,19721145.25308609,Peugeot,2008,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19701733.593892746,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19701733.593892746,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19701733.593892746,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19701733.593892746,Chevrolet,Tracker,Nafta
5.0,340000.0,3.0,1.3,0.0,0.0,19694984.83249104,Jeep,Compass,Nafta
5.0,52000.0,1.0,1.5,0.0,0.0,19694006.43348694,Marca_Otros,X70,Nafta
5.0,876000.0,7.0,2.0,0.0,1.0,19685495.804904938,Toyota,RAV4,Nafta
5.0,1680000.0,16.0,2.4,0.0,1.0,19684109.318698883,Toyota,RAV4,Nafta
5.0,0.0,1.0,2.0,0.0,0.0,19654328.993225098,Audi,Q3 Sportback,Nafta
5.0,250000.0,4.0,2.0,0.0,0.0,19653921.811074603,Toyota,Corolla Cross,Nafta
5.0,300000.0,2.0,1.4,0.0,1.0,19652389.47337482,Volkswagen,Taos,Nafta
5.0,31000.0,1.0,2.5,0.0,1.0,19646952.36341858,Renault,Koleos,Nafta
5.0,585000.0,3.0,1.6,1.0,0.0,19623636.77814102,Nissan,Kicks,Nafta
5.0,1230000.0,11.0,1.6,1.0,1.0,19621951.051336296,Renault,Duster,Otros
5.0,854560.0,7.0,1.6,0.0,0.0,19615780.246100266,Ford,Ecosport,Nafta
5.0,0.0,0.0,2.8,0.0,0.0,19612122.33041053,Chevrolet,Trailblazer,Diésel
5.0,0.0,0.0,2.8,0.0,0.0,19612122.33041053,Chevrolet,Trailblazer,Diésel
5.0,600000.0,5.0,1.8,0.0,0.0,19599764.3426857,Jeep,Renegade,Nafta
5.0,502000.0,2.0,2.0,0.0,1.0,19597660.493547074,Toyota,Corolla Cross,Nafta
5.0,790000.0,4.0,1.6,1.0,0.0,19596750.10508502,Renault,Duster,Nafta
5.0,790000.0,4.0,1.6,1.0,0.0,19596742.635295708,Renault,Duster,Nafta
5.0,39000.0,3.0,2.0,0.0,1.0,19594248.07183838,BMW,X2,Nafta
5.0,680000.0,9.0,1.8,0.0,1.0,19593366.23218155,Honda,HR-V,Nafta
5.0,2040000.0,12.0,3.6,0.0,1.0,19591740.93265152,Jeep,Grand Cherokee,Nafta
5.0,1350000.0,12.0,2.0,1.0,0.0,19589078.353580475,Audi,Q5,Nafta
5.0,0.0,0.0,1.6,0.0,0.0,19584916.078598224,Citroën,C4 Cactus,Nafta
5.0,610000.0,4.0,1.0,0.0,0.0,19578637.25748062,Volkswagen,Nivus,Nafta
5.0,1350000.0,16.0,1.6,1.0,1.0,19577055.77790165,Ford,Ecosport,Otros
5.0,1420000.0,12.0,2.5,0.0,0.0,19551964.476398848,Ford,Kuga,Nafta
5.0,570000.0,7.0,2.0,1.0,0.0,19551915.607284848,Renault,Captur,Nafta
5.0,1201000.0,6.0,1.8,0.0,0.0,19549558.62123108,Honda,HR-V,Nafta
5.0,682820.0,3.0,1.8,0.0,0.0,19548885.040927887,Toyota,Corolla Cross,Otros
5.0,1436350.0,15.0,2.0,1.0,1.0,19547752.952426314,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19538492.17528562,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19537746.31454953,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,19537746.31454953,Chevrolet,Tracker,Nafta
5.0,910000.0,4.0,1.8,1.0,0.0,19531138.420492806,Jeep,Renegade,Nafta
5.0,910000.0,4.0,1.8,1.0,0.0,19531138.420492806,Jeep,Renegade,Nafta
5.0,1247000.0,8.0,1.8,1.0,0.0,19522286.852652524,Chevrolet,Spin,Nafta
5.0,1247000.0,8.0,1.8,1.0,0.0,19522286.852652524,Chevrolet,Spin,Nafta
5.0,1247000.0,8.0,1.8,1.0,0.0,19522286.852652524,Chevrolet,Spin,Nafta
5.0,770000.0,5.0,1.2,1.0,0.0,19520085.080913287,Chevrolet,Tracker,Nafta
5.0,11110.0,1.0,1.6,1.0,1.0,19517570.26226325,Volkswagen,T-Cross,Nafta
5.0,100.0,0.0,1.3,1.0,1.0,19514033.867633913,Fiat,Pulse,Nafta
5.0,1050000.0,7.0,1.8,0.0,0.0,19507093.967300415,Chevrolet,Tracker,Nafta
5.0,1400000.0,7.0,1.8,0.0,0.0,19503712.59046936,Honda,HR-V,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,19495061.642845433,Volkswagen,Tiguan Allspace,Nafta
5.0,1800000.0,15.0,2.0,0.0,1.0,19493027.61337683,Hyundai,Tucson,Diésel
5.0,1110000.0,5.0,1.8,0.0,1.0,19488206.86725235,Honda,HR-V,Nafta
5.0,390000.0,7.0,1.6,0.0,0.0,19486965.296268463,Nissan,Kicks,Nafta
5.0,390000.0,7.0,1.6,0.0,0.0,19486965.296268463,Nissan,Kicks,Nafta
5.0,1500000.0,8.0,1.6,1.0,0.0,19467122.774414062,Peugeot,2008,Nafta
5.0,165000.0,3.0,1.2,0.0,1.0,19459970.9124794,Chevrolet,Tracker,Nafta
5.0,365000.0,7.0,1.6,1.0,1.0,19459540.119384766,Peugeot,2008,Nafta
5.0,820000.0,4.0,1.6,0.0,0.0,19454705.063102465,Peugeot,2008,Nafta
5.0,600000.0,3.0,1.4,0.0,0.0,19447186.59130991,Volkswagen,Taos,Nafta
5.0,1111110.0,14.0,2.0,1.0,1.0,19446980.289554596,Renault,Duster,Nafta
5.0,590000.0,4.0,1.4,0.0,0.0,19446394.61758302,Volkswagen,Tiguan Allspace,Nafta
5.0,550000.0,4.0,1.4,0.0,0.0,19445855.578511134,Volkswagen,Taos,Nafta
5.0,960000.0,7.0,1.6,0.0,1.0,19441657.799209595,Mercedes-Benz,Clase GLA,Nafta
5.0,1600000.0,15.0,2.0,0.0,1.0,19428780.29997708,Ford,Ecosport,Otros
5.0,1100000.0,15.0,1.6,1.0,0.0,19421812.5413599,Ford,Ecosport,Nafta
5.0,1220000.0,7.0,1.8,0.0,0.0,19419053.639289923,Jeep,Renegade,Nafta
5.0,530000.0,5.0,1.6,0.0,1.0,19410936.541598678,Peugeot,2008,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,19400342.870010376,Jeep,Renegade,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,19400342.870010376,Jeep,Renegade,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,19397435.266605377,Jeep,Renegade,Nafta
5.0,600000.0,4.0,1.6,0.0,0.0,19396041.758789062,Nissan,Kicks,Nafta
5.0,200000.0,3.0,1.3,1.0,0.0,19386708.73490363,Fiat,Pulse,Nafta
5.0,200000.0,1.0,1.0,0.0,0.0,19386093.885229554,Citroën,C3 Aircross,Nafta
5.0,250000.0,1.0,2.8,0.0,1.0,19383614.841597937,Toyota,Hilux SW4,Diésel
5.0,997150.0,5.0,1.6,1.0,0.0,19381403.608818516,Peugeot,2008,Nafta
5.0,650000.0,6.0,3.6,0.0,0.0,19380596.099868774,Jeep,Grand Cherokee,Nafta
5.0,1450000.0,8.0,1.8,1.0,1.0,19380556.048632536,Jeep,Renegade,Nafta
5.0,880000.0,3.0,1.2,0.0,0.0,19373480.873476792,Chevrolet,Tracker,Otros
5.0,910000.0,9.0,2.8,1.0,1.0,19370021.60907364,Toyota,SW4,Diésel
5.0,10000.0,0.0,1.3,0.0,1.0,19369606.07980573,Jeep,Compass,Nafta
5.0,310000.0,4.0,1.6,0.0,0.0,19357766.52061992,Volkswagen,T-Cross,Nafta
5.0,320000.0,5.0,1.6,0.0,1.0,19357729.634445496,Citroën,C4 Cactus,Nafta
5.0,530000.0,6.0,1.8,0.0,0.0,19357421.96083069,Honda,HR-V,Nafta
5.0,2800000.0,17.0,3.2,0.0,1.0,19344482.798038483,Marca_Otros,Montero,Diésel
5.0,1300000.0,10.0,3.0,0.0,0.0,19334442.736475136,Toyota,Hilux SW4,Diésel
5.0,690000.0,4.0,2.0,1.0,0.0,19332234.961914062,BMW,X1,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,19327936.351227906,Volkswagen,T-Cross,Nafta
5.0,80000.0,1.0,1.6,0.0,0.0,19324850.34376526,Peugeot,3008,Nafta
5.0,1190000.0,9.0,1.6,0.0,0.0,19320214.211486816,Mercedes-Benz,Clase GLA,Nafta
5.0,680000.0,3.0,1.4,0.0,0.0,19319314.614750054,Volkswagen,Taos,Nafta
5.0,210000.0,2.0,2.0,0.0,1.0,19318492.670357082,Toyota,Corolla Cross,Nafta
5.0,0.0,0.0,2.8,0.0,0.0,19313610.91017971,Chevrolet,Trailblazer,Diésel
5.0,0.0,0.0,2.8,0.0,0.0,19313610.91017971,Chevrolet,Trailblazer,Diésel
3.0,290000.0,7.0,3.6,0.0,1.0,19312385.562072754,Jeep,Wrangler,Nafta
5.0,750000.0,4.0,1.6,0.0,1.0,19296045.823067598,Nissan,Kicks,Nafta
5.0,750000.0,4.0,1.6,0.0,1.0,19296045.823067598,Nissan,Kicks,Nafta
5.0,710000.0,5.0,2.0,0.0,0.0,19292065.949768066,Marca_Otros,Stelvio,Nafta
5.0,420000.0,6.0,1.6,0.0,1.0,19291894.376968384,Peugeot,3008,Nafta
5.0,630000.0,4.0,2.0,0.0,1.0,19287914.10218811,Ford,Bronco Sport,Nafta
